Date,Time,Description,Trigger,Inv kW Sum (kW),Load kW Sum (kW),Solar kW (kW),Ambient Temp (C),Solar Radiation (W/m2),Inv Exp kWh,Inv Imp kWh,Src A Exp kWh,Src A Imp kWh,Src B Exp kWh,Src B Imp kWh,Site kWh (calc),Batt Exp kWh,Batt Imp kWh,Solar kWh,DNI,norm DNI,calls norm DNI
2022-08-01,14.14.00.00,Data Log,Log Period,1.6,8.0,2.9,40.9,241.0,187747.6,56366.0,45734.8,284432.8,0.0,0.0,370383.7,16764.9,76161.9,211922.0,40.16666666666666,0.1692415730337078,Inspecting
2022-08-01,14.24.04.00,Data Log,Log Period,7.1,7.1,7.4,40.3,1084.0,187748.6,56366.0,45735.0,284433.3,0.0,0.0,370385.0,16764.9,76161.9,211923.1,180.66666666666663,0.7612359550561798,Running
2022-08-01,14.34.08.00,Data Log,Log Period,11.8,9.3,12.1,41.6,1084.0,187749.8,56366.0,45735.2,284433.5,0.0,0.0,370386.2,16764.9,76162.0,211924.5,180.66666666666663,0.7612359550561798,Running
2022-08-01,14.44.10.00,Data Log,Log Period,11.8,7.8,12.1,39.8,1125.0,187750.6,56366.0,45735.4,284433.9,0.0,0.0,370387.3,16764.9,76162.0,211925.5,187.5,0.7900280898876405,Running
2022-08-01,14.54.14.04,Data Log,Log Period,-0.1,5.5,1.9,39.8,282.0,187751.4,56366.0,45735.5,284434.3,0.0,0.0,370388.3,16764.9,76162.0,211926.5,47.0,0.1980337078651685,Inspecting
2022-08-01,15.04.18.00,Data Log,Log Period,5.3,5.4,6.5,40.0,390.0,187751.9,56366.0,45735.5,284434.7,0.0,0.0,370389.2,16764.9,76162.0,211927.2,65.0,0.273876404494382,Inspecting
2022-08-01,15.14.22.00,Data Log,Log Period,1.0,4.2,2.9,39.7,345.0,187752.8,56366.0,45735.7,284434.8,0.0,0.0,370390.1,16764.9,76162.0,211928.4,57.5,0.2422752808988764,Inspecting
2022-08-01,15.24.26.00,Data Log,Log Period,0.4,4.1,2.7,38.7,448.0,187753.8,56366.0,45735.9,284435.1,0.0,0.0,370391.1,16764.9,76162.0,211929.5,74.66666666666666,0.3146067415730337,Monitoring
2022-08-01,15.34.30.00,Data Log,Log Period,10.0,7.0,10.7,39.0,973.0,187754.7,56366.0,45736.1,284435.2,0.0,0.0,370392.0,16764.9,76162.1,211930.7,162.16666666666666,0.6832865168539326,Monitoring
2022-08-01,15.44.34.00,Data Log,Log Period,1.4,3.0,2.8,39.4,352.0,187755.3,56366.0,45736.2,284435.5,0.0,0.0,370392.8,16764.9,76162.1,211931.5,58.66666666666666,0.247191011235955,Inspecting
2022-08-01,15.54.38.00,Data Log,Log Period,4.4,3.5,5.9,39.7,360.0,187756.2,56366.0,45736.5,284435.6,0.0,0.0,370393.4,16764.9,76162.1,211932.6,60.0,0.2528089887640449,Inspecting
2022-08-01,16.04.42.00,Data Log,Log Period,1.1,2.2,2.4,38.8,202.0,187756.7,56366.0,45736.6,284435.7,0.0,0.0,370393.9,16764.9,76162.1,211933.3,33.666666666666664,0.1418539325842696,Inspecting
2022-08-01,16.14.44.00,Data Log,Log Period,5.0,3.3,5.8,39.7,726.0,187757.7,56366.0,45737.0,284435.8,0.0,0.0,370394.6,16764.9,76162.1,211934.5,121.0,0.5098314606741573,Monitoring
2022-08-01,16.24.48.00,Data Log,Log Period,7.3,3.9,7.9,40.2,654.0,187758.6,56366.0,45737.5,284435.8,0.0,0.0,370395.1,16764.9,76162.1,211935.6,109.0,0.4592696629213483,Monitoring
2022-08-01,16.34.52.00,Data Log,Log Period,0.3,1.1,1.6,39.7,149.0,187759.4,56366.0,45737.8,284435.9,0.0,0.0,370395.7,16764.9,76162.1,211936.6,24.83333333333333,0.1046348314606741,Inspecting
2022-08-01,16.44.56.04,Data Log,Log Period,5.9,3.3,7.5,40.2,539.0,187760.3,56366.0,45738.2,284435.9,0.0,0.0,370396.2,16764.9,76162.1,211937.7,89.83333333333333,0.3785112359550562,Monitoring
2022-08-01,16.55.00.00,Data Log,Log Period,5.6,2.6,7.0,39.3,521.0,187761.2,56366.0,45738.6,284435.9,0.0,0.0,370396.7,16764.9,76162.1,211938.7,86.83333333333333,0.3658707865168539,Monitoring
2022-08-01,17.05.04.00,Data Log,Log Period,-0.4,1.2,1.3,39.3,130.0,187762.0,56366.0,45738.9,284436.0,0.0,0.0,370397.1,16764.9,76162.2,211939.7,21.666666666666664,0.0912921348314606,Inspecting
2022-08-01,17.15.08.00,Data Log,Log Period,7.5,3.6,8.5,39.4,516.0,187762.5,56366.0,45739.2,284436.1,0.0,0.0,370397.5,16764.9,76162.2,211940.5,86.0,0.3623595505617978,Monitoring
2022-08-01,17.25.12.00,Data Log,Log Period,5.2,2.4,6.6,39.1,447.0,187763.3,56366.0,45739.5,284436.1,0.0,0.0,370397.9,16764.9,76162.2,211941.4,74.5,0.3139044943820225,Monitoring
2022-08-01,17.35.16.00,Data Log,Log Period,1.0,1.9,2.4,38.8,152.0,187764.0,56366.0,45739.8,284436.1,0.0,0.0,370398.3,16764.9,76162.2,211942.3,25.33333333333333,0.1067415730337078,Inspecting
2022-08-01,17.45.20.01,Data Log,Log Period,0.8,1.2,2.5,38.3,176.0,187764.1,56366.0,45739.8,284436.2,0.0,0.0,370398.5,16764.9,76162.2,211942.6,29.33333333333333,0.1235955056179775,Inspecting
2022-08-01,17.55.22.00,Data Log,Log Period,0.3,1.2,1.8,38.1,149.0,187764.4,56366.0,45740.0,284436.2,0.0,0.0,370398.8,16764.9,76162.2,211943.2,24.83333333333333,0.1046348314606741,Inspecting
2022-08-01,18.05.26.01,Data Log,Log Period,3.9,1.8,5.2,39.0,336.0,187765.0,56366.0,45740.3,284436.2,0.0,0.0,370399.1,16764.9,76162.2,211943.9,56.0,0.2359550561797753,Inspecting
2022-08-01,18.15.30.00,Data Log,Log Period,0.4,0.7,1.8,38.8,152.0,187765.3,56366.0,45740.4,284436.2,0.0,0.0,370399.3,16764.9,76162.2,211944.5,25.33333333333333,0.1067415730337078,Inspecting
2022-08-01,18.25.34.00,Data Log,Log Period,-0.2,0.5,1.2,37.6,115.0,187765.4,56366.0,45740.4,284436.3,0.0,0.0,370399.4,16764.9,76162.2,211944.8,19.166666666666664,0.0807584269662921,Inspecting
2022-08-01,18.35.38.00,Data Log,Log Period,-0.4,0.3,0.8,37.3,86.0,187765.4,56366.1,45740.4,284436.4,0.0,0.0,370399.5,16764.9,76162.3,211945.0,14.333333333333332,0.0603932584269662,Inspecting
