Date,Time,Description,Trigger,Inv kW Sum (kW),Load kW Sum (kW),Solar kW (kW),Ambient Temp (C),Solar Radiation (W/m2),Inv Exp kWh,Inv Imp kWh,Src A Exp kWh,Src A Imp kWh,Src B Exp kWh,Src B Imp kWh,Site kWh (calc),Batt Exp kWh,Batt Imp kWh,Solar kWh,DNI,norm DNI,calls norm DNI
2022-10-09,06.39.17.05,Status : Source A Stopped,SrcA Cooling Down,1.6,1.6,0.0,25.7,25.0,190346.7,56692.0,46331.1,286945.1,0.0,0.0,374572.8,17289.0,76583.7,215715.1,4.166666666666666,0.0217770034843205,Inspecting
2022-10-09,06.40.31.05,Status : Source A Stopped,SrcA Cooling Down,1.2,1.2,0.0,25.7,25.0,190346.7,56692.0,46331.1,286945.1,0.0,0.0,374572.8,17289.0,76583.7,215715.1,4.166666666666666,0.0217770034843205,Inspecting
2022-10-09,06.41.38.04,Status : Source A Stopped,SrcA Cooling Down,1.3,1.2,0.0,25.7,25.0,190346.8,56692.0,46331.1,286945.1,0.0,0.0,374572.8,17289.1,76583.7,215715.1,4.166666666666666,0.0217770034843205,Inspecting
2022-10-09,06.42.04.04,Status : Source A Stopped,SrcA Cooling Down,1.2,1.2,0.0,25.7,25.0,190346.8,56692.0,46331.1,286945.1,0.0,0.0,374572.8,17289.1,76583.7,215715.1,4.166666666666666,0.0217770034843205,Inspecting
2022-10-09,06.42.34.04,Status : Source A Stopped,SrcA Cooling Down,1.2,1.2,0.0,25.7,25.0,190346.8,56692.0,46331.1,286945.1,0.0,0.0,374572.8,17289.1,76583.7,215715.1,4.166666666666666,0.0217770034843205,Inspecting
2022-10-09,07.56.50.94,Status : Source A Stopped,SrcA Cooling Down,1.1,1.1,0.3,26.0,50.0,190347.4,56692.2,46331.1,286945.7,0.0,0.0,374573.9,17290.6,76583.7,215715.1,8.333333333333332,0.0435540069686411,Inspecting
2022-10-09,07.57.48.93,Status : Source A Stopped,SrcA Cooling Down,0.7,0.7,0.3,26.0,51.0,190347.5,56692.2,46331.1,286945.7,0.0,0.0,374573.9,17290.6,76583.7,215715.1,8.5,0.0444250871080139,Inspecting
2022-10-09,07.59.04.93,Status : Source A Stopped,SrcA Cooling Down,0.9,0.9,0.4,26.0,56.0,190347.5,56692.2,46331.1,286945.7,0.0,0.0,374573.9,17290.7,76583.7,215715.1,9.333333333333332,0.048780487804878,Inspecting
2022-10-09,08.01.43.92,Status : Source A Stopped,SrcA Cooling Down,0.8,0.8,0.7,26.0,69.0,190347.5,56692.2,46331.1,286945.7,0.0,0.0,374574.0,17290.7,76583.7,215715.2,11.5,0.0601045296167247,Inspecting
2022-10-09,08.04.37.92,Status : Source A Stopped,SrcA Cooling Down,0.8,0.8,1.0,26.0,84.0,190347.6,56692.2,46331.1,286945.7,0.0,0.0,374574.0,17290.8,76583.7,215715.2,14.0,0.073170731707317,Inspecting
2022-10-09,08.06.17.92,Status : Source A Stopped,SrcA Cooling Down,0.8,0.8,1.1,26.1,90.0,190347.6,56692.2,46331.1,286945.7,0.0,0.0,374574.0,17290.8,76583.7,215715.2,15.0,0.078397212543554,Inspecting
2022-10-09,08.08.45.92,Status : Source A Stopped,SrcA Cooling Down,0.8,0.8,1.4,26.2,105.0,190347.6,56692.2,46331.1,286945.7,0.0,0.0,374574.1,17290.8,76583.7,215715.3,17.5,0.0914634146341463,Inspecting
2022-10-09,08.25.15.90,Status : Source A Stopped,SrcA Cooling Down,0.7,0.7,1.4,26.5,103.0,190347.9,56692.2,46331.1,286945.7,0.0,0.0,374574.3,17290.9,76583.7,215715.7,17.166666666666664,0.0897212543554007,Inspecting
