Date,Time,Description,Trigger,Inv kW Sum (kW),Load kW Sum (kW),Solar kW (kW),Ambient Temp (C),Solar Radiation (W/m2),Inv Exp kWh,Inv Imp kWh,Src A Exp kWh,Src A Imp kWh,Src B Exp kWh,Src B Imp kWh,Site kWh (calc),Batt Exp kWh,Batt Imp kWh,Solar kWh
2022-07-01,19.56.16.04,Data Log,Log Period,-0.3,-0.2,0.0,33.4,24.0,186567.6,56232.9,45397.0,283514.9,0.0,0.0,368742.5,16559.0,75961.7,210134.1
2022-07-01,20.06.20.00,Data Log,Log Period,-0.3,-0.2,0.0,33.2,24.0,186567.6,56232.9,45397.0,283514.9,0.0,0.0,368742.5,16559.1,75961.7,210134.1
2022-07-01,20.16.24.00,Data Log,Log Period,-0.3,-0.2,0.0,33.1,24.0,186567.6,56233.0,45397.0,283514.9,0.0,0.0,368742.5,16559.2,75961.7,210134.1
2022-07-01,20.26.28.00,Data Log,Log Period,-0.3,-0.2,0.0,32.9,24.0,186567.6,56233.0,45397.0,283514.9,0.0,0.0,368742.5,16559.3,75961.7,210134.1
2022-07-01,20.36.32.00,Data Log,Log Period,-0.3,-0.2,0.0,32.7,24.0,186567.6,56233.1,45397.0,283514.9,0.0,0.0,368742.5,16559.4,75961.7,210134.1
2022-07-01,20.46.36.00,Data Log,Log Period,-0.3,-0.2,0.0,32.8,24.0,186567.6,56233.1,45397.0,283514.9,0.0,0.0,368742.5,16559.4,75961.7,210134.1
2022-07-01,20.56.40.00,Data Log,Log Period,-0.3,-0.2,0.0,32.8,24.0,186567.6,56233.2,45397.0,283515.0,0.0,0.0,368742.5,16559.5,75961.7,210134.1
2022-07-01,21.06.44.00,Data Log,Log Period,-0.3,-0.2,0.0,32.7,24.0,186567.6,56233.2,45397.0,283515.0,0.0,0.0,368742.5,16559.6,75961.7,210134.1
2022-07-01,21.16.48.00,Data Log,Log Period,-0.3,-0.2,0.0,32.8,24.0,186567.6,56233.3,45397.0,283515.0,0.0,0.0,368742.5,16559.7,75961.7,210134.1
2022-07-01,21.26.52.00,Data Log,Log Period,-0.3,-0.2,0.0,32.8,24.0,186567.6,56233.3,45397.0,283515.0,0.0,0.0,368742.5,16559.8,75961.7,210134.1
2022-07-01,21.36.54.00,Data Log,Log Period,-0.3,-0.2,0.0,32.8,24.0,186567.6,56233.4,45397.0,283515.0,0.0,0.0,368742.5,16559.9,75961.7,210134.1
2022-07-01,21.46.58.04,Data Log,Log Period,-0.3,-0.2,0.0,32.8,24.0,186567.6,56233.4,45397.0,283515.0,0.0,0.0,368742.5,16559.9,75961.7,210134.1
2022-07-01,21.57.02.00,Data Log,Log Period,-0.3,-0.2,0.0,32.8,24.0,186567.6,56233.5,45397.0,283515.1,0.0,0.0,368742.5,16560.0,75961.7,210134.1
2022-07-01,22.07.06.00,Data Log,Log Period,-0.3,-0.2,0.0,32.8,24.0,186567.6,56233.5,45397.0,283515.1,0.0,0.0,368742.5,16560.1,75961.7,210134.1
2022-07-01,22.17.10.00,Data Log,Log Period,-0.3,-0.2,0.0,32.9,24.0,186567.6,56233.6,45397.0,283515.1,0.0,0.0,368742.5,16560.2,75961.7,210134.1
